run_id,implementation,platform,security,benchmark,duration_s,total_cams,throughput_cams_s,latency_mean_us,latency_std_us,latency_p50_us,latency_p95_us,latency_p99_us,latency_min_us,latency_max_us,sign_latency_mean_us
24,rust,rpi5,off,codec-encode,60,3517077,58617.9,16.57,0.22,16.56,16.68,16.76,16.26,76.07,0
25,rust,rpi5,off,codec-encode,60,3517720,58628.7,16.56,0.22,16.55,16.68,16.76,16.28,83.65,0
26,rust,rpi5,off,codec-encode,60,3516751,58612.5,16.57,0.22,16.56,16.68,16.76,16.26,77.74,0
27,rust,rpi5,off,codec-encode,60,3517809,58630.1,16.56,0.22,16.55,16.68,16.76,16.28,116.43,0
28,rust,rpi5,off,codec-encode,60,3517796,58629.9,16.56,0.21,16.55,16.68,16.76,16.26,63.15,0
29,rust,rpi5,off,codec-encode,60,3520712,58678.5,16.55,0.22,16.54,16.67,16.74,16.28,68.26,0
30,rust,rpi5,off,codec-encode,60,3516296,58604.9,16.57,0.22,16.56,16.68,16.76,16.28,72.33,0
1,rust,rpi5,off,codec-decode,60,11792019,196533.6,4.62,0.15,4.61,4.69,4.72,4.44,112.63,0
2,rust,rpi5,off,codec-decode,60,11797854,196630.9,4.61,0.15,4.61,4.68,4.72,4.43,122.44,0
3,rust,rpi5,off,codec-decode,60,11773298,196221.6,4.62,0.14,4.61,4.69,4.72,4.44,94.57,0
4,rust,rpi5,off,codec-decode,60,11806758,196779.3,4.61,0.14,4.61,4.68,4.72,4.44,126.44,0
5,rust,rpi5,off,codec-decode,60,11801953,196699.2,4.61,0.13,4.61,4.68,4.72,4.44,74.44,0
6,rust,rpi5,off,codec-decode,60,11800630,196677.2,4.61,0.14,4.61,4.68,4.72,4.44,101.19,0
7,rust,rpi5,off,codec-decode,60,11782684,196378.1,4.62,0.13,4.61,4.68,4.72,4.44,75.83,0
8,rust,rpi5,off,codec-decode,60,11809302,196821.7,4.61,0.14,4.61,4.68,4.72,4.44,89.33,0
9,rust,rpi5,off,codec-decode,60,11770968,196182.8,4.62,0.14,4.61,4.7,4.74,4.44,91.26,0
10,rust,rpi5,off,codec-decode,60,11786066,196434.4,4.62,0.14,4.61,4.68,4.72,4.44,123.59,0
11,rust,rpi5,off,codec-decode,60,11779177,196319.6,4.62,0.14,4.61,4.69,4.72,4.43,87.98,0
12,rust,rpi5,off,codec-decode,60,11776686,196278.1,4.62,0.14,4.61,4.69,4.72,4.44,97.13,0
13,rust,rpi5,off,codec-decode,60,11794803,196580,4.61,0.13,4.61,4.68,4.72,4.44,96.43,0
14,rust,rpi5,off,codec-decode,60,11765939,196099,4.63,0.14,4.63,4.7,4.74,4.44,76.57,0
15,rust,rpi5,off,codec-decode,60,11793572,196559.5,4.61,0.15,4.61,4.68,4.72,4.44,149.72,0
16,rust,rpi5,off,codec-decode,60,11775252,196254.2,4.62,0.14,4.61,4.69,4.72,4.44,136.81,0
17,rust,rpi5,off,codec-decode,60,11791127,196518.8,4.61,0.13,4.61,4.68,4.72,4.44,74,0
18,rust,rpi5,off,codec-decode,60,11782774,196379.6,4.62,0.13,4.61,4.69,4.72,4.44,80.76,0
19,rust,rpi5,off,codec-decode,60,11788287,196471.4,4.62,0.13,4.61,4.68,4.72,4.44,71.85,0
20,rust,rpi5,off,codec-decode,60,11785292,196421.5,4.61,0.14,4.61,4.68,4.72,4.44,113.33,0
21,rust,rpi5,off,codec-decode,60,11790453,196507.5,4.61,0.13,4.61,4.68,4.72,4.44,74.58,0
22,rust,rpi5,off,codec-decode,60,11801603,196693.4,4.61,0.14,4.61,4.68,4.72,4.43,93.26,0
23,rust,rpi5,off,codec-decode,60,11809881,196831.3,4.61,0.14,4.61,4.68,4.72,4.43,95.41,0
24,rust,rpi5,off,codec-decode,60,11790564,196509.4,4.61,0.14,4.61,4.68,4.72,4.44,81.44,0
25,rust,rpi5,off,codec-decode,60,11791276,196521.3,4.61,0.14,4.61,4.68,4.72,4.44,80.32,0
26,rust,rpi5,off,codec-decode,60,11799407,196656.8,4.61,0.14,4.61,4.68,4.72,4.44,92.17,0
27,rust,rpi5,off,codec-decode,60,11805521,196758.7,4.61,0.14,4.61,4.68,4.72,4.43,86.85,0
28,rust,rpi5,off,codec-decode,60,11777164,196286.1,4.62,0.13,4.61,4.69,4.72,4.44,81.09,0
29,rust,rpi5,off,codec-decode,60,11796924,196615.4,4.61,0.13,4.61,4.68,4.72,4.43,84.37,0
30,rust,rpi5,off,codec-decode,60,11791244,196520.7,4.61,0.13,4.61,4.68,4.72,4.44,72.72,0
1,cpython_3.13,rpi5,off,codec-decode,60,1890355,31505.9,31.34,0.53,31.3,31.95,32.56,30.33,103.63,0
2,cpython_3.13,rpi5,off,codec-decode,60,1892714,31545.2,31.3,0.55,31.28,31.95,32.52,30.24,104.72,0
3,cpython_3.13,rpi5,off,codec-decode,60,1896042,31600.7,31.23,0.54,31.19,31.85,32.46,30.24,115.8,0
4,cpython_3.13,rpi5,off,codec-decode,60,1889275,31487.9,31.35,0.6,31.32,32.02,32.57,30.2,171,0
5,cpython_3.13,rpi5,off,codec-decode,60,1894554,31575.9,31.26,0.55,31.22,31.87,32.56,30.24,124.65,0
6,cpython_3.13,rpi5,off,codec-decode,60,1891713,31528.5,31.3,0.57,31.28,31.94,32.58,30.3,123.15,0
7,cpython_3.13,rpi5,off,codec-decode,60,1885370,31422.8,31.41,0.58,31.37,32.09,32.76,30.3,122.98,0
8,cpython_3.13,rpi5,off,codec-decode,60,1901230,31687.2,31.16,0.57,31.13,31.8,32.46,30.15,127.59,0
9,cpython_3.13,rpi5,off,codec-decode,60,1899144,31652.4,31.19,0.56,31.17,31.83,32.5,30.17,120.5,0
10,cpython_3.13,rpi5,off,codec-decode,60,1883744,31395.7,31.45,0.57,31.41,32.07,32.72,30.41,136.41,0
11,cpython_3.13,rpi5,off,codec-decode,60,1901409,31690.1,31.14,0.57,31.11,31.78,32.43,30.02,125.02,0
12,cpython_3.13,rpi5,off,codec-decode,60,1890769,31512.8,31.32,0.56,31.3,31.94,32.59,30.32,125.54,0
13,cpython_3.13,rpi5,off,codec-decode,60,1887506,31458.4,31.38,0.56,31.35,32,32.69,30.35,121.09,0
14,cpython_3.13,rpi5,off,codec-decode,60,1909965,31832.7,31.01,0.57,31,31.63,32.2,29.98,128.3,0
15,cpython_3.13,rpi5,off,codec-decode,60,1882060,31367.7,31.48,0.57,31.45,32.13,32.81,30.46,128.46,0
16,cpython_3.13,rpi5,off,codec-decode,60,1895757,31595.9,31.24,0.56,31.2,31.87,32.56,30.24,113.98,0
17,cpython_3.13,rpi5,off,codec-decode,60,1895814,31596.9,31.25,0.54,31.2,31.85,32.55,30.26,113.33,0
18,cpython_3.13,rpi5,off,codec-decode,60,1898804,31646.7,31.2,0.55,31.18,31.85,32.41,30.09,116.22,0
19,cpython_3.13,rpi5,off,codec-decode,60,1895365,31589.4,31.26,0.57,31.22,31.89,32.54,30.3,113.72,0
20,cpython_3.13,rpi5,off,codec-decode,60,1905783,31763,31.08,0.57,31.04,31.74,32.28,29.98,130.04,0
21,cpython_3.13,rpi5,off,codec-decode,60,1889711,31495.2,31.34,0.56,31.32,31.98,32.57,30.32,144.2,0
22,cpython_3.13,rpi5,off,codec-decode,60,1885570,31426.2,31.41,0.54,31.37,32.04,32.69,30.41,106.69,0
23,cpython_3.13,rpi5,off,codec-decode,60,1889944,31499.1,31.34,0.58,31.3,31.98,32.56,30.3,123.67,0
24,cpython_3.13,rpi5,off,codec-decode,60,1893716,31561.9,31.28,0.57,31.24,31.89,32.5,30.33,124.57,0
25,cpython_3.13,rpi5,off,codec-decode,60,1894180,31569.7,31.27,0.57,31.24,31.91,32.52,30.22,156.78,0
26,cpython_3.13,rpi5,off,codec-decode,60,1908382,31806.4,31.03,0.54,31,31.65,32.2,30,147.7,0
27,cpython_3.13,rpi5,off,codec-decode,60,1897011,31616.8,31.23,0.54,31.22,31.83,32.52,30.24,114.56,0
28,cpython_3.13,rpi5,off,codec-decode,60,1882894,31381.6,31.46,0.56,31.43,32.07,32.72,30.46,125.28,0
29,cpython_3.13,rpi5,off,codec-decode,60,1897726,31628.8,31.21,0.55,31.18,31.82,32.41,30.2,111.06,0
30,cpython_3.13,rpi5,off,codec-decode,60,1893709,31561.8,31.28,0.56,31.24,31.96,32.52,30.24,121.13,0
1,pypy_3.11,rpi5,off,codec-decode,60,3889696,64828.2,15.16,28.32,14.65,15.39,29.41,13.31,13901.13,0
2,pypy_3.11,rpi5,off,codec-decode,60,3871749,64529.1,15.21,28.05,14.74,15.54,30.78,13.3,13882.8,0
3,pypy_3.11,rpi5,off,codec-decode,60,3969041,66150.6,14.87,26.94,14.46,15.2,28.76,13.33,13860.13,0
4,pypy_3.11,rpi5,off,codec-decode,60,3968025,66133.7,14.85,27.36,14.37,15.11,29.59,13.17,14049.72,0
5,pypy_3.11,rpi5,off,codec-decode,60,3935034,65583.9,15.01,30.1,14.54,15.3,29.04,13.35,14979.15,0
6,pypy_3.11,rpi5,off,codec-decode,60,3921300,65355,15.05,27.54,14.61,15.37,28.06,13.41,13915.32,0
7,pypy_3.11,rpi5,off,codec-decode,60,3937063,65617.7,14.99,27.52,14.57,15.31,28.17,13.33,13850.7,0
8,pypy_3.11,rpi5,off,codec-decode,60,3942097,65701.6,14.98,28.27,14.48,15.26,28.24,13.2,13847.32,0
9,pypy_3.11,rpi5,off,codec-decode,60,3941891,65698.1,14.98,28.86,14.54,15.35,28.46,13.19,13933.89,0
10,pypy_3.11,rpi5,off,codec-decode,60,3923145,65385.7,15.03,29.28,14.59,15.31,27.98,13.3,13797.8,0
11,pypy_3.11,rpi5,off,codec-decode,60,3931175,65519.5,15,27.23,14.5,15.24,28.56,13.09,13897.61,0
12,pypy_3.11,rpi5,off,codec-decode,60,3946939,65782.3,14.96,28.99,14.52,15.33,28.28,13.19,13888.76,0
13,pypy_3.11,rpi5,off,codec-decode,60,3914552,65242.5,15.07,27.02,14.67,15.52,28.2,13.28,13897.35,0
14,pypy_3.11,rpi5,off,codec-decode,60,3902983,65049.7,15.11,28.88,14.63,15.41,32.69,13.35,14589.97,0
15,pypy_3.11,rpi5,off,codec-decode,60,3908272,65137.8,15.09,27.31,14.61,15.39,32,13.33,13901.63,0
16,pypy_3.11,rpi5,off,codec-decode,60,3896280,64938,15.15,27.17,14.65,15.5,33.63,13.43,13867.22,0
17,pypy_3.11,rpi5,off,codec-decode,60,3909073,65151.2,15.1,30.76,14.59,15.43,30.02,13.17,13920.22,0
18,pypy_3.11,rpi5,off,codec-decode,60,3918650,65310.8,15.07,28.44,14.57,15.31,33.48,13.35,13948.02,0
19,pypy_3.11,rpi5,off,codec-decode,60,3923193,65386.5,15.05,29.05,14.59,15.37,30.35,13.28,13869.89,0
20,pypy_3.11,rpi5,off,codec-decode,60,3871003,64516.6,15.26,28.08,14.8,15.69,28.59,13.43,13881.52,0
21,pypy_3.11,rpi5,off,codec-decode,60,3909971,65166.1,15.08,27.33,14.57,15.39,28.48,13.35,13858.72,0
22,pypy_3.11,rpi5,off,codec-decode,60,3919367,65322.7,15.06,26.41,14.57,15.33,28.33,13.24,13907.78,0
23,pypy_3.11,rpi5,off,codec-decode,60,3877394,64623.2,15.23,28.42,14.76,15.57,28.39,13.48,13874.24,0
24,pypy_3.11,rpi5,off,codec-decode,60,3930825,65513.7,15,28.64,14.55,15.33,27.5,13.31,13875.48,0
25,pypy_3.11,rpi5,off,codec-decode,60,3939459,65657.6,14.99,26.77,14.55,15.3,28.84,13.33,13852.06,0
26,pypy_3.11,rpi5,off,codec-decode,60,3957752,65962.5,14.9,28.25,14.43,15.15,31.83,13.17,14816.85,0
27,pypy_3.11,rpi5,off,codec-decode,60,3909397,65156.6,15.09,26.91,14.65,15.54,31.52,13.31,13871.52,0
28,pypy_3.11,rpi5,off,codec-decode,60,3914734,65245.5,15.08,27.01,14.65,15.45,28.7,13.43,13902.24,0
29,pypy_3.11,rpi5,off,codec-decode,60,3902932,65048.8,15.11,33.19,14.63,15.43,30.18,13.24,13798.91,0
30,pypy_3.11,rpi5,off,codec-decode,60,3935394,65589.9,15.01,27.24,14.57,15.46,28.28,13.26,13986.89,0
1,rust,rpi5,on,security-sign,60,144108,2401.8,415.79,1.61,415.59,417.15,417.81,415.07,554.72,415.79
2,rust,rpi5,on,security-sign,60,144114,2401.9,415.77,1.18,415.59,417.13,417.74,415.09,497.57,415.77
3,rust,rpi5,on,security-sign,60,144118,2402,415.76,1.56,415.57,417.13,417.76,415.07,603.59,415.76
4,rust,rpi5,on,security-sign,60,144113,2401.9,415.76,1.16,415.57,417.11,417.72,415.07,496.67,415.76
5,rust,rpi5,on,security-sign,60,143929,2398.8,416.3,1.22,416.11,417.69,418.3,415.57,511.91,416.3
6,rust,rpi5,on,security-sign,60,144103,2401.7,415.79,1.2,415.61,417.11,417.8,415.07,495.35,415.79
7,rust,rpi5,on,security-sign,60,144109,2401.8,415.78,1.17,415.59,417.11,417.74,415.07,503.78,415.78
8,rust,rpi5,on,security-sign,60,144103,2401.7,415.79,1.27,415.59,417.17,417.95,415.09,504.71,415.79
9,rust,rpi5,on,security-sign,60,144111,2401.8,415.78,1.27,415.59,417.15,417.8,415.06,508.28,415.78
10,rust,rpi5,on,security-sign,60,144100,2401.7,415.82,1.14,415.63,417.17,417.76,415.09,512.59,415.82
11,rust,rpi5,on,security-sign,60,144191,2403.2,415.55,1.21,415.37,416.91,417.48,414.81,513.48,415.55
12,rust,rpi5,on,security-sign,60,144110,2401.8,415.79,1.23,415.61,417.11,417.78,415.11,510.69,415.79
13,rust,rpi5,on,security-sign,60,144107,2401.8,415.8,1.25,415.61,417.17,417.93,415.13,513.71,415.8
14,rust,rpi5,on,security-sign,60,144103,2401.7,415.81,1.29,415.61,417.19,417.89,415.07,507.5,415.81
15,rust,rpi5,on,security-sign,60,144114,2401.9,415.78,1.28,415.59,417.15,417.83,415.07,507.19,415.78
16,rust,rpi5,on,security-sign,60,144111,2401.8,415.79,1.25,415.59,417.15,417.8,415.09,509.46,415.79
17,rust,rpi5,on,security-sign,60,143630,2393.8,417.18,1.2,417,418.56,419.11,416.52,509.26,417.18
18,rust,rpi5,on,security-sign,60,144116,2401.9,415.77,1.26,415.59,417.11,417.81,415.11,506.26,415.77
19,rust,rpi5,on,security-sign,60,144089,2401.5,415.84,1.22,415.65,417.2,417.83,415.17,499.26,415.84
20,rust,rpi5,on,security-sign,60,144113,2401.9,415.77,1.27,415.57,417.13,417.8,414.96,536.8,415.77
21,rust,rpi5,on,security-sign,60,144115,2401.9,415.76,1.26,415.57,417.09,417.76,415.04,518.93,415.76
22,rust,rpi5,on,security-sign,60,144100,2401.7,415.82,1.29,415.63,417.19,417.87,415.11,524.94,415.82
23,rust,rpi5,on,security-sign,60,144109,2401.8,415.78,1.17,415.59,417.13,417.74,415.06,497.04,415.78
24,rust,rpi5,on,security-sign,60,144028,2400.5,416.02,1.16,415.83,417.37,417.98,415.33,488.3,416.02
25,rust,rpi5,on,security-sign,60,144111,2401.8,415.79,1.25,415.59,417.13,417.78,415.07,508.26,415.79
26,rust,rpi5,on,security-sign,60,144115,2401.9,415.76,1.25,415.57,417.13,417.72,415.07,502.56,415.76
27,rust,rpi5,on,security-sign,60,144112,2401.9,415.78,1.25,415.59,417.15,417.89,415.09,501.57,415.78
28,rust,rpi5,on,security-sign,60,144118,2402,415.76,1.31,415.57,417.11,417.87,415.09,517.7,415.76
29,rust,rpi5,on,security-sign,60,144113,2401.9,415.78,1.24,415.59,417.13,417.8,415.09,503.04,415.78
30,rust,rpi5,on,security-sign,60,144113,2401.9,415.78,1.22,415.59,417.11,417.74,415,518.13,415.78
1,cpython_3.13,rpi5,on,security-sign,60,70444,1174.1,848.88,31.65,849.09,900.06,921.05,708.87,1041.93,848.88
2,cpython_3.13,rpi5,on,security-sign,60,69341,1155.7,862.42,32.25,862.76,914.46,936.05,702.69,1083.34,862.42
3,cpython_3.13,rpi5,on,security-sign,60,70519,1175.3,847.97,31.56,848.11,899.24,920.39,704.56,1056.3,847.97
4,cpython_3.13,rpi5,on,security-sign,60,69518,1158.6,860.28,31.92,860.37,912.3,933.33,713.15,1066.78,860.28
5,cpython_3.13,rpi5,on,security-sign,60,69536,1158.9,860.02,31.94,860.45,911.82,933.22,726.89,1075.08,860.02
6,cpython_3.13,rpi5,on,security-sign,60,70342,1172.4,850.1,31.66,850.39,901.41,923.65,721.41,1048.2,850.1
7,cpython_3.13,rpi5,on,security-sign,60.001,69632,1160.5,858.87,31.81,859.08,910.61,931.53,718.26,1034.7,858.87
8,cpython_3.13,rpi5,on,security-sign,60,70615,1176.9,846.84,31.57,847.28,898,918.78,696.63,1040.72,846.84
9,cpython_3.13,rpi5,on,security-sign,60.001,70148,1169.1,852.47,31.65,852.71,903.76,924.91,713.74,1057.63,852.47
10,cpython_3.13,rpi5,on,security-sign,60.001,70085,1168.1,853.25,31.58,853.52,904.65,925.69,701.63,1042.43,853.25
11,cpython_3.13,rpi5,on,security-sign,60,69065,1151.1,865.8,31.98,866.11,917.65,938.36,705.67,1069.32,865.8
12,cpython_3.13,rpi5,on,security-sign,60.001,70068,1167.8,853.46,31.65,853.78,904.78,926.22,711.48,1045.89,853.46
13,cpython_3.13,rpi5,on,security-sign,60.001,71413,1190.2,837.44,31.69,837.82,888.86,909.93,667.41,1026.11,837.44
14,cpython_3.13,rpi5,on,security-sign,60,70147,1169.1,852.56,32,852.98,904.4,926.17,714.09,1043.41,852.56
15,cpython_3.13,rpi5,on,security-sign,60.001,70695,1178.2,845.93,31.57,846.35,896.98,918.41,708.63,1037.54,845.93
16,cpython_3.13,rpi5,on,security-sign,60,69196,1153.3,864.29,31.75,864.65,915.95,937.21,723.82,1078.74,864.29
17,cpython_3.13,rpi5,on,security-sign,60,70528,1175.5,847.9,31.5,848.19,898.72,919.82,706.8,1080.98,847.9
18,cpython_3.13,rpi5,on,security-sign,60.001,70857,1180.9,843.93,31.55,844.17,895.35,916.19,699.08,1042.89,843.93
19,cpython_3.13,rpi5,on,security-sign,60,69398,1156.6,861.66,32.75,861.91,914.26,936.3,710.82,1260.24,861.66
20,cpython_3.13,rpi5,on,security-sign,60.001,70092,1168.2,853.2,31.85,853.41,904.98,925.93,704.19,1093.87,853.2
21,cpython_3.13,rpi5,on,security-sign,60,70930,1182.2,843.07,31.41,843.46,894,915.58,700.3,1009.33,843.07
22,cpython_3.13,rpi5,on,security-sign,60,69294,1154.9,863,31.88,863.48,914.56,935.43,712.58,1032.17,863
23,cpython_3.13,rpi5,on,security-sign,60,70280,1171.3,850.93,31.72,851.52,902.46,923.19,705.78,1018.09,850.93
24,cpython_3.13,rpi5,on,security-sign,60,70064,1167.7,853.54,31.81,853.95,904.92,926.5,721.13,1056.56,853.54
25,cpython_3.13,rpi5,on,security-sign,60.001,69330,1155.5,862.51,32.07,862.81,914.57,936.17,720.76,1019.17,862.51
